timestamp,user_id,page,action
2023-06-09 16:19:02.780,CUST159,blog/tags/tags,click
2023-06-10 01:04:49.296,CUST139,list/categories,add_to_cart
2023-06-10 09:50:35.811,CUST183,tag,view
2023-06-10 18:36:22.327,CUST176,tag/blog,click
2023-06-11 03:22:08.842,CUST185,posts,add_to_cart
2023-06-11 12:07:55.358,CUST125,tags/blog,view
2023-06-11 20:53:41.873,CUST189,blog,add_to_cart
2023-06-12 05:39:28.389,CUST180,tags/main/main,purchase
2023-06-12 14:25:14.904,CUST185,list/explore/blog,add_to_cart
2023-06-12 23:11:01.420,CUST125,main/category,add_to_cart
2023-06-13 07:56:47.935,CUST133,search/app,view
2023-06-13 16:42:34.451,CUST143,categories/category/explore,click
2023-06-14 01:28:20.966,CUST126,app/search/blog,view
2023-06-14 10:14:07.482,CUST167,app/app/tag,click
2023-06-14 18:59:53.997,CUST119,main/search,purchase
2023-06-15 03:45:40.513,CUST156,tag,view
2023-06-15 12:31:27.029,CUST120,app/main/search,view
2023-06-15 21:17:13.544,CUST117,tags/tag/search,click
2023-06-16 06:03:00.060,CUST148,tags,view
2023-06-16 14:48:46.575,CUST181,tag,purchase
2023-06-16 23:34:33.091,CUST122,tag,view
2023-06-17 08:20:19.606,CUST114,blog,click
2023-06-17 17:06:06.122,CUST171,search/explore,view
2023-06-18 01:51:52.637,CUST112,blog/posts/category,purchase
2023-06-18 10:37:39.153,CUST160,explore/blog,click
2023-06-18 19:23:25.668,CUST134,blog,purchase
2023-06-19 04:09:12.184,CUST147,explore,click
2023-06-19 12:54:58.699,CUST194,main/posts/posts,purchase
2023-06-19 21:40:45.215,CUST130,explore,click
2023-06-20 06:26:31.730,CUST161,categories/tag,purchase
2023-06-20 15:12:18.246,CUST151,explore,click
2023-06-20 23:58:04.761,CUST189,main/tag,add_to_cart
2023-06-21 08:43:51.277,CUST127,posts,add_to_cart
2023-06-21 17:29:37.792,CUST107,category/tag,purchase
2023-06-22 02:15:24.308,CUST130,search,add_to_cart
2023-06-22 11:01:10.823,CUST149,tag,add_to_cart
2023-06-22 19:46:57.339,CUST174,tag/explore,click
2023-06-23 04:32:43.854,CUST169,explore/main,view
2023-06-23 13:18:30.370,CUST192,tags/tags,add_to_cart
2023-06-23 22:04:16.885,CUST131,explore,view
2023-06-24 06:50:03.401,CUST122,wp-content,click
2023-06-24 15:35:49.916,CUST139,app/explore/categories,purchase
2023-06-25 00:21:36.432,CUST109,tag/explore/search,purchase
2023-06-25 09:07:22.947,CUST106,blog/explore/posts,add_to_cart
2023-06-25 17:53:09.463,CUST119,wp-content/app,view
2023-06-26 02:38:55.978,CUST166,posts/list/wp-content,purchase
2023-06-26 11:24:42.494,CUST152,tags/tag/main,view
2023-06-26 20:10:29.009,CUST138,blog,view
2023-06-27 04:56:15.525,CUST139,search,add_to_cart
2023-06-27 13:42:02.040,CUST177,tag,purchase
2023-06-27 22:27:48.556,CUST192,app,add_to_cart
2023-06-28 07:13:35.071,CUST197,list/search/categories,view
2023-06-28 15:59:21.587,CUST195,explore/explore,click
2023-06-29 00:45:08.102,CUST186,list/tags/category,add_to_cart
2023-06-29 09:30:54.618,CUST126,category,add_to_cart
2023-06-29 18:16:41.133,CUST179,search,add_to_cart
2023-06-30 03:02:27.649,CUST106,main,view
2023-06-30 11:48:14.164,CUST191,categories/app,purchase
2023-06-30 20:34:00.680,CUST166,search,add_to_cart
2023-07-01 05:19:47.195,CUST162,wp-content,purchase
2023-07-01 14:05:33.711,CUST118,explore/app,purchase
2023-07-01 22:51:20.226,CUST186,blog/list/category,click
2023-07-02 07:37:06.742,CUST194,categories,add_to_cart
2023-07-02 16:22:53.257,CUST135,list/wp-content/tags,add_to_cart
2023-07-03 01:08:39.773,CUST100,wp-content,purchase
2023-07-03 09:54:26.288,CUST103,category/posts,add_to_cart
2023-07-03 18:40:12.804,CUST175,blog/posts,click
2023-07-04 03:25:59.319,CUST128,wp-content/tags,add_to_cart
2023-07-04 12:11:45.835,CUST197,app/tag/tags,click
2023-07-04 20:57:32.350,CUST135,list/wp-content/app,click
2023-07-05 05:43:18.866,CUST177,category,add_to_cart
2023-07-05 14:29:05.381,CUST158,search,add_to_cart
2023-07-05 23:14:51.897,CUST144,categories,click
2023-07-06 08:00:38.412,CUST147,categories/tag,add_to_cart
2023-07-06 16:46:24.928,CUST164,tags/search/main,click
2023-07-07 01:32:11.443,CUST106,search,view
2023-07-07 10:17:57.959,CUST123,explore/main,add_to_cart
2023-07-07 19:03:44.474,CUST139,app/search/explore,click
2023-07-08 03:49:30.990,CUST197,wp-content/blog,purchase
2023-07-08 12:35:17.505,CUST184,posts,view
2023-07-08 21:21:04.021,CUST165,posts,add_to_cart
2023-07-09 06:06:50.536,CUST142,posts,click
2023-07-09 14:52:37.052,CUST176,main/category/categories,view
2023-07-09 23:38:23.567,CUST186,category/main,click
2023-07-10 08:24:10.083,CUST150,tag/tag/posts,add_to_cart
2023-07-10 17:09:56.598,CUST136,app,purchase
2023-07-11 01:55:43.114,CUST122,main,purchase
2023-07-11 10:41:29.629,CUST110,blog,view
2023-07-11 19:27:16.145,CUST116,app/category/tags,purchase
2023-07-12 04:13:02.660,CUST184,explore/categories/app,click
2023-07-12 12:58:49.176,CUST149,posts/category/category,view
2023-07-12 21:44:35.691,CUST164,posts/main,add_to_cart
2023-07-13 06:30:22.207,CUST103,blog/search,purchase
2023-07-13 15:16:08.722,CUST145,wp-content,view
2023-07-14 00:01:55.238,CUST172,posts/category,click
2023-07-14 08:47:41.753,CUST152,explore/categories,click
2023-07-14 17:33:28.269,CUST153,search,add_to_cart
2023-07-15 02:19:14.784,CUST129,category,view
2023-07-15 11:05:01.300,CUST168,main,add_to_cart
2023-07-15 19:50:47.815,CUST130,app/posts,purchase
2023-07-16 04:36:34.331,CUST146,wp-content/main/posts,view
2023-07-16 13:22:20.846,CUST165,search/wp-content/app,click
2023-07-16 22:08:07.362,CUST104,tag,click
2023-07-17 06:53:53.877,CUST197,posts/search,view
2023-07-17 15:39:40.393,CUST198,tags/tag,click
2023-07-18 00:25:26.908,CUST185,wp-content/main/tags,add_to_cart
2023-07-18 09:11:13.424,CUST197,tags/posts/categories,add_to_cart
2023-07-18 17:56:59.939,CUST129,wp-content/list,view
2023-07-19 02:42:46.455,CUST104,main/explore,add_to_cart
2023-07-19 11:28:32.970,CUST175,explore/wp-content/explore,click
2023-07-19 20:14:19.486,CUST136,wp-content/list,purchase
2023-07-20 05:00:06.002,CUST162,tags/category/search,add_to_cart
2023-07-20 13:45:52.517,CUST123,explore/posts/app,add_to_cart
2023-07-20 22:31:39.033,CUST171,explore/list/wp-content,purchase
2023-07-21 07:17:25.548,CUST107,search/categories/tags,click
2023-07-21 16:03:12.064,CUST113,explore/tag/list,purchase
2023-07-22 00:48:58.579,CUST195,tags/category/categories,purchase
2023-07-22 09:34:45.095,CUST122,categories,view
2023-07-22 18:20:31.610,CUST121,posts/tags,add_to_cart
2023-07-23 03:06:18.126,CUST133,blog/explore/category,purchase
2023-07-23 11:52:04.641,CUST188,list/categories,purchase
2023-07-23 20:37:51.157,CUST129,category/wp-content/explore,click
2023-07-24 05:23:37.672,CUST121,tags,add_to_cart
2023-07-24 14:09:24.188,CUST198,wp-content/explore,add_to_cart
2023-07-24 22:55:10.703,CUST125,wp-content,view
2023-07-25 07:40:57.219,CUST104,category,view
2023-07-25 16:26:43.734,CUST139,search,add_to_cart
2023-07-26 01:12:30.250,CUST103,main/list,click
2023-07-26 09:58:16.765,CUST122,blog/tags/explore,purchase
2023-07-26 18:44:03.281,CUST183,categories/search/categories,click
2023-07-27 03:29:49.796,CUST162,blog/posts,add_to_cart
2023-07-27 12:15:36.312,CUST139,posts/wp-content,add_to_cart
2023-07-27 21:01:22.827,CUST151,tag/app/list,view
2023-07-28 05:47:09.343,CUST173,tags/posts/list,view
2023-07-28 14:32:55.858,CUST151,wp-content/category,add_to_cart
2023-07-28 23:18:42.374,CUST142,list,add_to_cart
2023-07-29 08:04:28.889,CUST182,tags,add_to_cart
2023-07-29 16:50:15.405,CUST159,categories/main,click
2023-07-30 01:36:01.920,CUST169,search/tag/category,view
2023-07-30 10:21:48.436,CUST148,app,purchase
2023-07-30 19:07:34.951,CUST103,category/categories,click
2023-07-31 03:53:21.467,CUST129,main/wp-content/list,view
2023-07-31 12:39:07.982,CUST184,blog/search,add_to_cart
2023-07-31 21:24:54.498,CUST156,tag,view
2023-08-01 06:10:41.013,CUST136,categories/wp-content/search,view
2023-08-01 14:56:27.529,CUST123,blog/explore/wp-content,purchase
2023-08-01 23:42:14.044,CUST173,main/blog/tags,purchase
2023-08-02 08:28:00.560,CUST113,search/posts/category,add_to_cart
2023-08-02 17:13:47.075,CUST174,wp-content,click
2023-08-03 01:59:33.591,CUST173,search/tags/app,purchase
2023-08-03 10:45:20.106,CUST197,categories,add_to_cart
2023-08-03 19:31:06.622,CUST116,categories,add_to_cart
2023-08-04 04:16:53.137,CUST116,explore/app,add_to_cart
2023-08-04 13:02:39.653,CUST169,wp-content/blog,click
2023-08-04 21:48:26.168,CUST116,search/posts/posts,view
2023-08-05 06:34:12.684,CUST170,categories,purchase
2023-08-05 15:19:59.199,CUST184,tag/wp-content/search,click
2023-08-06 00:05:45.715,CUST187,tags/categories,view
2023-08-06 08:51:32.230,CUST138,search/app,add_to_cart
2023-08-06 17:37:18.746,CUST171,tags,view
2023-08-07 02:23:05.261,CUST104,tag/category/list,click
2023-08-07 11:08:51.777,CUST162,main/main/wp-content,purchase
2023-08-07 19:54:38.292,CUST172,explore,view
2023-08-08 04:40:24.808,CUST125,blog/categories/list,view
2023-08-08 13:26:11.323,CUST175,categories,view
2023-08-08 22:11:57.839,CUST127,list,click
2023-08-09 06:57:44.354,CUST158,category,click
2023-08-09 15:43:30.870,CUST122,list,add_to_cart
2023-08-10 00:29:17.385,CUST132,wp-content/tags,click
2023-08-10 09:15:03.901,CUST118,list,view
2023-08-10 18:00:50.416,CUST126,wp-content/list,view
2023-08-11 02:46:36.932,CUST114,list/posts,view
2023-08-11 11:32:23.447,CUST122,category/main/search,purchase
2023-08-11 20:18:09.963,CUST149,wp-content/category/explore,add_to_cart
2023-08-12 05:03:56.478,CUST167,explore,add_to_cart
2023-08-12 13:49:42.994,CUST118,blog/category,add_to_cart
2023-08-12 22:35:29.509,CUST116,list/tag/categories,purchase
2023-08-13 07:21:16.025,CUST127,app/wp-content/main,add_to_cart
2023-08-13 16:07:02.540,CUST111,tags,view
2023-08-14 00:52:49.056,CUST169,app,view
2023-08-14 09:38:35.571,CUST196,app/app/posts,click
2023-08-14 18:24:22.087,CUST172,main/blog/tags,purchase
2023-08-15 03:10:08.602,CUST110,blog/tag/main,add_to_cart
2023-08-15 11:55:55.118,CUST136,tags/blog/explore,view
2023-08-15 20:41:41.633,CUST126,explore,add_to_cart
2023-08-16 05:27:28.149,CUST143,blog,view
2023-08-16 14:13:14.664,CUST175,wp-content/tags,click
2023-08-16 22:59:01.180,CUST158,list/categories,view
2023-08-17 07:44:47.695,CUST135,search,view
2023-08-17 16:30:34.211,CUST164,search/posts/categories,click
2023-08-18 01:16:20.726,CUST157,tags/tags,add_to_cart
2023-08-18 10:02:07.242,CUST125,wp-content/wp-content,view
2023-08-18 18:47:53.757,CUST138,wp-content/tags,purchase
2023-08-19 03:33:40.273,CUST182,explore/app/posts,add_to_cart
2023-08-19 12:19:26.788,CUST174,posts/explore,click
2023-08-19 21:05:13.304,CUST114,main/wp-content,purchase
2023-08-20 05:50:59.819,CUST170,list/search,add_to_cart
2023-08-20 14:36:46.335,CUST103,tag/wp-content/explore,view
2023-08-20 23:22:32.850,CUST119,list/tag/category,add_to_cart
2023-08-21 08:08:19.366,CUST164,explore/category,view
2023-08-21 16:54:05.881,CUST184,list,click
2023-08-22 01:39:52.397,CUST177,tag,view
2023-08-22 10:25:38.912,CUST117,main,purchase
2023-08-22 19:11:25.428,CUST111,blog/blog/category,add_to_cart
2023-08-23 03:57:11.943,CUST156,explore,click
2023-08-23 12:42:58.459,CUST162,list,add_to_cart
2023-08-23 21:28:44.974,CUST166,main,click
2023-08-24 06:14:31.490,CUST152,app,click
2023-08-24 15:00:18.006,CUST172,explore,purchase
2023-08-24 23:46:04.521,CUST104,search/blog/main,view
2023-08-25 08:31:51.037,CUST170,explore,add_to_cart
2023-08-25 17:17:37.552,CUST144,categories,add_to_cart
2023-08-26 02:03:24.068,CUST197,tag,purchase
2023-08-26 10:49:10.583,CUST142,explore/blog,purchase
2023-08-26 19:34:57.099,CUST177,tag/tags,purchase
2023-08-27 04:20:43.614,CUST150,main/search/posts,view
2023-08-27 13:06:30.130,CUST112,tag,purchase
2023-08-27 21:52:16.645,CUST105,search/categories/search,click
2023-08-28 06:38:03.161,CUST124,blog/tags/blog,view
2023-08-28 15:23:49.676,CUST155,app,add_to_cart
2023-08-29 00:09:36.192,CUST107,app/posts,view
2023-08-29 08:55:22.707,CUST179,list,add_to_cart
2023-08-29 17:41:09.223,CUST173,main/list/tag,add_to_cart
2023-08-30 02:26:55.738,CUST116,explore/search/explore,click
2023-08-30 11:12:42.254,CUST119,tag/main,add_to_cart
2023-08-30 19:58:28.769,CUST145,category,purchase
2023-08-31 04:44:15.285,CUST176,posts/wp-content/categories,purchase
2023-08-31 13:30:01.800,CUST115,category/posts/tags,purchase
2023-08-31 22:15:48.316,CUST163,main/blog,purchase
2023-09-01 07:01:34.831,CUST112,list/tags/wp-content,view
2023-09-01 15:47:21.347,CUST199,app/main/wp-content,view
2023-09-02 00:33:07.862,CUST117,app/wp-content,view
2023-09-02 09:18:54.378,CUST140,search,purchase
2023-09-02 18:04:40.893,CUST190,tag/main/tags,add_to_cart
2023-09-03 02:50:27.409,CUST151,main/explore/main,click
2023-09-03 11:36:13.924,CUST136,tags/category,add_to_cart
2023-09-03 20:22:00.440,CUST118,list/main,click
2023-09-04 05:07:46.955,CUST164,tags/app,click
2023-09-04 13:53:33.471,CUST169,explore,purchase
2023-09-04 22:39:19.986,CUST105,search/tags,purchase
2023-09-05 07:25:06.502,CUST104,main/list,view
2023-09-05 16:10:53.017,CUST186,explore,view
2023-09-06 00:56:39.533,CUST178,tags/blog,click
2023-09-06 09:42:26.048,CUST102,explore,view
2023-09-06 18:28:12.564,CUST103,category/wp-content/blog,purchase
2023-09-07 03:13:59.079,CUST115,explore,purchase
2023-09-07 11:59:45.595,CUST106,explore/categories,view
2023-09-07 20:45:32.110,CUST101,tag,click
2023-09-08 05:31:18.626,CUST188,posts/main/explore,click
2023-09-08 14:17:05.141,CUST147,posts,click
2023-09-08 23:02:51.657,CUST121,categories/wp-content,add_to_cart
2023-09-09 07:48:38.172,CUST125,list/categories/wp-content,click
2023-09-09 16:34:24.688,CUST176,category,add_to_cart
2023-09-10 01:20:11.203,CUST105,app,purchase
2023-09-10 10:05:57.719,CUST128,tag/main/categories,add_to_cart
2023-09-10 18:51:44.234,CUST116,list,view
2023-09-11 03:37:30.750,CUST100,explore/blog/posts,click
2023-09-11 12:23:17.265,CUST119,wp-content/search,click
2023-09-11 21:09:03.781,CUST125,search/posts,view
2023-09-12 05:54:50.296,CUST102,tag/tags,add_to_cart
2023-09-12 14:40:36.812,CUST174,tag,add_to_cart
2023-09-12 23:26:23.327,CUST169,explore,add_to_cart
2023-09-13 08:12:09.843,CUST133,tags/tags/wp-content,view
2023-09-13 16:57:56.358,CUST162,category/posts/wp-content,click
2023-09-14 01:43:42.874,CUST198,category,purchase
2023-09-14 10:29:29.389,CUST107,category,purchase
2023-09-14 19:15:15.905,CUST110,app,purchase
2023-09-15 04:01:02.420,CUST137,search/search,click
2023-09-15 12:46:48.936,CUST122,wp-content/posts,add_to_cart
2023-09-15 21:32:35.451,CUST178,category/explore,view
2023-09-16 06:18:21.967,CUST189,list/app,purchase
2023-09-16 15:04:08.482,CUST136,blog/categories/categories,purchase
2023-09-16 23:49:54.998,CUST164,explore/explore,view
2023-09-17 08:35:41.513,CUST141,list,click
2023-09-17 17:21:28.029,CUST149,categories/categories,view
2023-09-18 02:07:14.544,CUST196,wp-content/search,view
2023-09-18 10:53:01.060,CUST119,search/main/main,view
2023-09-18 19:38:47.575,CUST151,main/search,view
2023-09-19 04:24:34.091,CUST196,app/wp-content/tags,view
2023-09-19 13:10:20.606,CUST193,wp-content/tags,add_to_cart
2023-09-19 21:56:07.122,CUST161,wp-content,add_to_cart
2023-09-20 06:41:53.637,CUST116,tag/tags/blog,view
2023-09-20 15:27:40.153,CUST125,tag/tags,purchase
2023-09-21 00:13:26.668,CUST143,tags/wp-content,purchase
2023-09-21 08:59:13.184,CUST119,posts,add_to_cart
2023-09-21 17:44:59.699,CUST173,search/tags,add_to_cart
2023-09-22 02:30:46.215,CUST183,tag/blog,add_to_cart
2023-09-22 11:16:32.730,CUST155,tag,view
2023-09-22 20:02:19.246,CUST180,posts/app,view
2023-09-23 04:48:05.761,CUST175,app/tags/category,add_to_cart
2023-09-23 13:33:52.277,CUST145,main/category/tags,view
2023-09-23 22:19:38.792,CUST133,blog/categories,add_to_cart
2023-09-24 07:05:25.308,CUST184,list/search/category,purchase
2023-09-24 15:51:11.823,CUST140,tags/categories/main,add_to_cart
2023-09-25 00:36:58.339,CUST110,app/main/tag,add_to_cart
2023-09-25 09:22:44.854,CUST179,wp-content/tags,add_to_cart
2023-09-25 18:08:31.370,CUST193,blog/category,purchase
2023-09-26 02:54:17.885,CUST150,tag,add_to_cart
2023-09-26 11:40:04.401,CUST186,posts,click
2023-09-26 20:25:50.916,CUST135,list,add_to_cart
2023-09-27 05:11:37.432,CUST195,search/explore,purchase
2023-09-27 13:57:23.947,CUST112,explore/main,purchase
2023-09-27 22:43:10.463,CUST129,main/search/explore,purchase
2023-09-28 07:28:56.978,CUST171,search,add_to_cart
2023-09-28 16:14:43.494,CUST188,category/posts,click
2023-09-29 01:00:30.010,CUST160,posts/blog,add_to_cart
2023-09-29 09:46:16.525,CUST157,tags/categories/categories,view
2023-09-29 18:32:03.041,CUST127,categories/posts/categories,purchase
2023-09-30 03:17:49.556,CUST134,search,add_to_cart
2023-09-30 12:03:36.072,CUST157,posts,purchase
2023-09-30 20:49:22.587,CUST179,main/tag,view
2023-10-01 05:35:09.103,CUST170,categories/search,click
2023-10-01 14:20:55.618,CUST172,explore/categories/blog,add_to_cart
2023-10-01 23:06:42.134,CUST128,app/posts/main,purchase
2023-10-02 07:52:28.649,CUST112,app/tags,click
2023-10-02 16:38:15.165,CUST120,wp-content,click
2023-10-03 01:24:01.680,CUST158,wp-content/main,purchase
2023-10-03 10:09:48.196,CUST194,wp-content/main,view
2023-10-03 18:55:34.711,CUST131,app/app,add_to_cart
2023-10-04 03:41:21.227,CUST161,app/blog,purchase
2023-10-04 12:27:07.742,CUST180,search/category/tags,click
2023-10-04 21:12:54.258,CUST198,blog/category,click
2023-10-05 05:58:40.773,CUST168,tag/blog/tags,click
2023-10-05 14:44:27.289,CUST147,category,purchase
2023-10-05 23:30:13.804,CUST134,category/tag/explore,add_to_cart
2023-10-06 08:16:00.320,CUST185,main/blog,view
2023-10-06 17:01:46.835,CUST122,category,add_to_cart
2023-10-07 01:47:33.351,CUST198,wp-content,view
2023-10-07 10:33:19.866,CUST161,categories/posts,click
2023-10-07 19:19:06.382,CUST134,explore,purchase
2023-10-08 04:04:52.897,CUST118,tags,purchase
2023-10-08 12:50:39.413,CUST114,wp-content/categories/category,view
2023-10-08 21:36:25.928,CUST100,tag/blog/blog,add_to_cart
2023-10-09 06:22:12.444,CUST167,tag,click
2023-10-09 15:07:58.959,CUST130,explore/tag,purchase
2023-10-09 23:53:45.475,CUST143,app,purchase
2023-10-10 08:39:31.990,CUST164,list/search,purchase
2023-10-10 17:25:18.506,CUST152,explore/categories/tags,purchase
2023-10-11 02:11:05.021,CUST176,list/app/tag,view
2023-10-11 10:56:51.537,CUST198,app,purchase
2023-10-11 19:42:38.052,CUST123,search,view
2023-10-12 04:28:24.568,CUST152,category,add_to_cart
2023-10-12 13:14:11.083,CUST198,app/categories/blog,add_to_cart
2023-10-12 21:59:57.599,CUST139,explore/explore/categories,click
2023-10-13 06:45:44.114,CUST175,categories/wp-content/category,add_to_cart
2023-10-13 15:31:30.630,CUST150,category/blog,view
2023-10-14 00:17:17.145,CUST147,category,add_to_cart
2023-10-14 09:03:03.661,CUST151,list,purchase
2023-10-14 17:48:50.176,CUST191,categories,purchase
2023-10-15 02:34:36.692,CUST162,tags,add_to_cart
2023-10-15 11:20:23.207,CUST187,wp-content/search,view
2023-10-15 20:06:09.723,CUST114,explore/posts/app,click
2023-10-16 04:51:56.238,CUST177,search/blog/main,purchase
2023-10-16 13:37:42.754,CUST151,wp-content/category,view
2023-10-16 22:23:29.269,CUST163,main,click
2023-10-17 07:09:15.785,CUST104,main,purchase
2023-10-17 15:55:02.300,CUST174,app,click
2023-10-18 00:40:48.816,CUST175,blog,view
2023-10-18 09:26:35.331,CUST138,category/app,click
2023-10-18 18:12:21.847,CUST175,wp-content,add_to_cart
2023-10-19 02:58:08.362,CUST147,blog/wp-content/list,click
2023-10-19 11:43:54.878,CUST171,search/explore/app,click
2023-10-19 20:29:41.393,CUST144,explore,add_to_cart
2023-10-20 05:15:27.909,CUST192,posts/category/list,add_to_cart
2023-10-20 14:01:14.424,CUST163,tag,purchase
2023-10-20 22:47:00.940,CUST116,search/blog,view
2023-10-21 07:32:47.455,CUST139,tags/search/blog,view
2023-10-21 16:18:33.971,CUST189,list,purchase
2023-10-22 01:04:20.486,CUST153,categories,click
2023-10-22 09:50:07.002,CUST106,categories,purchase
2023-10-22 18:35:53.517,CUST132,tags/explore,view
2023-10-23 03:21:40.033,CUST100,list/list/wp-content,purchase
2023-10-23 12:07:26.548,CUST144,category/search,click
2023-10-23 20:53:13.064,CUST124,list/list,add_to_cart
2023-10-24 05:38:59.579,CUST105,category/app,click
2023-10-24 14:24:46.095,CUST118,list,click
2023-10-24 23:10:32.610,CUST117,blog,view
2023-10-25 07:56:19.126,CUST110,category/tags,purchase
2023-10-25 16:42:05.641,CUST112,tags/explore,click
2023-10-26 01:27:52.157,CUST174,categories/blog/main,add_to_cart
2023-10-26 10:13:38.672,CUST128,category/explore/tag,purchase
2023-10-26 18:59:25.188,CUST154,explore,view
2023-10-27 03:45:11.703,CUST106,app/categories/wp-content,click
2023-10-27 12:30:58.219,CUST169,tag/search,click
2023-10-27 21:16:44.734,CUST191,categories,click
2023-10-28 06:02:31.250,CUST159,posts/posts,click
2023-10-28 14:48:17.765,CUST164,list,click
2023-10-28 23:34:04.281,CUST107,category/list/category,add_to_cart
2023-10-29 08:19:50.796,CUST141,categories/category/explore,purchase
2023-10-29 17:05:37.312,CUST123,categories/tags/tags,purchase
2023-10-30 01:51:23.827,CUST106,list/tags/list,add_to_cart
2023-10-30 10:37:10.343,CUST141,explore/app,view
2023-10-30 19:22:56.858,CUST142,search/category,click
2023-10-31 04:08:43.374,CUST159,wp-content/category/explore,purchase
2023-10-31 12:54:29.889,CUST185,explore/tag,purchase
2023-10-31 21:40:16.405,CUST131,wp-content,click
2023-11-01 06:26:02.920,CUST149,tags/tag,add_to_cart
2023-11-01 15:11:49.436,CUST181,search/blog/category,purchase
2023-11-01 23:57:35.951,CUST183,blog/blog,add_to_cart
2023-11-02 08:43:22.467,CUST123,posts,purchase
2023-11-02 17:29:08.982,CUST143,category/search,view
2023-11-03 02:14:55.498,CUST166,app/tag/categories,add_to_cart
2023-11-03 11:00:42.014,CUST103,category/main,click
2023-11-03 19:46:28.529,CUST158,list/categories/category,click
2023-11-04 04:32:15.045,CUST132,main/wp-content/search,add_to_cart
2023-11-04 13:18:01.560,CUST153,categories,add_to_cart
2023-11-04 22:03:48.076,CUST167,tags/app,purchase
2023-11-05 06:49:34.591,CUST161,categories,view
2023-11-05 15:35:21.107,CUST188,wp-content/posts/app,view
2023-11-06 00:21:07.622,CUST149,wp-content,click
2023-11-06 09:06:54.138,CUST187,explore/categories,add_to_cart
2023-11-06 17:52:40.653,CUST155,list/main/tags,add_to_cart
2023-11-07 02:38:27.169,CUST112,categories/main/wp-content,add_to_cart
2023-11-07 11:24:13.684,CUST174,search,purchase
2023-11-07 20:10:00.200,CUST165,list/categories,purchase
2023-11-08 04:55:46.715,CUST123,wp-content,add_to_cart
2023-11-08 13:41:33.231,CUST136,wp-content/blog/tags,click
2023-11-08 22:27:19.746,CUST198,tags,purchase
2023-11-09 07:13:06.262,CUST190,list/list,click
2023-11-09 15:58:52.777,CUST157,tag,click
2023-11-10 00:44:39.293,CUST121,posts/tags,view
2023-11-10 09:30:25.808,CUST118,categories/main/search,click
2023-11-10 18:16:12.324,CUST191,tags/category,add_to_cart
2023-11-11 03:01:58.839,CUST133,explore/blog/main,add_to_cart
2023-11-11 11:47:45.355,CUST121,search/tags/wp-content,click
2023-11-11 20:33:31.870,CUST191,categories,purchase
2023-11-12 05:19:18.386,CUST174,tag/posts/blog,add_to_cart
2023-11-12 14:05:04.901,CUST188,main,purchase
2023-11-12 22:50:51.417,CUST188,posts/explore,view
2023-11-13 07:36:37.932,CUST160,tag/tags/blog,view
2023-11-13 16:22:24.448,CUST181,explore/categories,add_to_cart
2023-11-14 01:08:10.963,CUST128,tag/main/explore,view
2023-11-14 09:53:57.479,CUST112,wp-content/wp-content,click
2023-11-14 18:39:43.994,CUST198,category/wp-content,click
2023-11-15 03:25:30.510,CUST159,main/wp-content,view
2023-11-15 12:11:17.025,CUST102,wp-content,purchase
2023-11-15 20:57:03.541,CUST198,blog/tag,view
2023-11-16 05:42:50.056,CUST161,wp-content,click
2023-11-16 14:28:36.572,CUST127,category/tag,view
2023-11-16 23:14:23.087,CUST180,main,click
2023-11-17 08:00:09.603,CUST115,search,purchase
2023-11-17 16:45:56.118,CUST162,main/posts/categories,purchase
2023-11-18 01:31:42.634,CUST164,explore/app,view
2023-11-18 10:17:29.149,CUST184,categories/search/tag,add_to_cart
2023-11-18 19:03:15.665,CUST169,list,view
2023-11-19 03:49:02.180,CUST179,tags/app,view
2023-11-19 12:34:48.696,CUST143,app/tag,view
2023-11-19 21:20:35.211,CUST169,main,view
2023-11-20 06:06:21.727,CUST127,category/tags/tags,purchase
2023-11-20 14:52:08.242,CUST138,category,purchase
2023-11-20 23:37:54.758,CUST122,app,click
2023-11-21 08:23:41.273,CUST134,list,add_to_cart
2023-11-21 17:09:27.789,CUST173,tag/blog,click
2023-11-22 01:55:14.304,CUST199,wp-content,click
2023-11-22 10:41:00.820,CUST157,tag/search,click
2023-11-22 19:26:47.335,CUST162,tags/blog/explore,click
2023-11-23 04:12:33.851,CUST192,tags/explore/categories,purchase
2023-11-23 12:58:20.366,CUST135,tag/category,purchase
2023-11-23 21:44:06.882,CUST179,app/category,view
2023-11-24 06:29:53.397,CUST129,blog,add_to_cart
2023-11-24 15:15:39.913,CUST190,blog/posts/tag,click
2023-11-25 00:01:26.428,CUST179,tag/tag/tags,purchase
2023-11-25 08:47:12.944,CUST134,explore,add_to_cart
2023-11-25 17:32:59.459,CUST182,tags/tags/tag,purchase
2023-11-26 02:18:45.975,CUST193,wp-content/blog,click
2023-11-26 11:04:32.490,CUST117,search/tag,click
2023-11-26 19:50:19.006,CUST162,main,view
2023-11-27 04:36:05.521,CUST104,categories/search,view
2023-11-27 13:21:52.037,CUST164,category,add_to_cart
2023-11-27 22:07:38.552,CUST181,main/list,add_to_cart
2023-11-28 06:53:25.068,CUST110,search/category,view
2023-11-28 15:39:11.583,CUST194,explore/search/search,add_to_cart
2023-11-29 00:24:58.099,CUST191,explore/blog/tag,add_to_cart
2023-11-29 09:10:44.614,CUST185,blog/list,click
2023-11-29 17:56:31.130,CUST156,category/blog/app,purchase
2023-11-30 02:42:17.645,CUST190,app,view
